time,value
0.001400000,0.000000000
0.001410000,0.000000000
0.001420000,0.000000000
0.001430000,0.000000000
0.001440000,0.000000000
0.001450000,0.000000000
0.001460000,0.000000000
0.001470000,0.000000000
0.001480000,0.000000000
0.001490000,0.000000000
0.001500000,0.000000000
0.001510000,0.000000000
0.001520000,0.000000000
0.001530000,0.000000000
0.001540000,0.000000000
0.001550000,0.000000000
0.001560000,0.000000000
0.001570000,0.000000000
0.001580000,0.000000000
0.001590000,0.000000000
0.001600000,0.000000000
0.001610000,0.000000000
0.001620000,0.000000000
0.001630000,0.000000000
0.001640000,0.000000000
0.001650000,0.000000000
0.001660000,0.000000000
0.001670000,0.000000000
0.001680000,0.000000000
0.001690000,0.000000000
0.001700000,0.000000000
0.001710000,0.000000000
0.001720000,0.000000000
0.001730000,0.000000000
0.001740000,0.000000000
0.001750000,0.000000000
0.001760000,0.000000000
0.001770000,0.000000000
0.001780000,0.000000000
0.001790000,0.000000000
0.001800000,0.000000000
0.001810000,0.000000000
0.001820000,0.000000000
0.001830000,0.000000000
0.001840000,0.000000000
0.001850000,0.000000000
0.001860000,0.000000000
0.001870000,0.000000000
0.001880000,0.000000000
0.001890000,0.000000000
0.001900000,0.000000000
0.001910000,0.000000000
0.001920000,0.000000000
0.001930000,0.000000000
0.001940000,0.000000000
0.001950000,0.000000000
0.001960000,0.000000000
0.001970000,0.000000000
0.001980000,0.000000000
0.001990000,0.000000000
0.002000000,0.000000000
0.002010000,0.000000000
0.002020000,0.000000000
0.002030000,0.000000000
0.002040000,0.000000000
0.002050000,0.000000000
0.002060000,0.000000000
0.002070000,0.000000000
0.002080000,0.000000000
0.002090000,0.000000000
0.002100000,0.000000000
0.002110000,0.000000000
0.002120000,0.000000000
0.002130000,0.000000000
0.002140000,0.000000000
0.002150000,0.000000000
0.002160000,0.000000000
0.002170000,0.000000000
0.002180000,0.000000000
0.002190000,0.000000000
0.002200000,0.000000000
0.002210000,0.000000000
0.002220000,0.000000000
0.002230000,0.000000000
0.002240000,0.000000000
0.002250000,0.000000000
0.002260000,0.000000000
0.002270000,0.000000000
0.002280000,0.000000000
0.002290000,0.000000000
0.002300000,0.000000000
0.002310000,0.000000000
0.002320000,0.000000000
0.002330000,0.000000000
0.002340000,0.000000000
0.002350000,0.000000000
0.002360000,0.000000000
0.002370000,0.000000000
0.002380000,0.000000000
0.002390000,0.000000000
0.002400000,0.000000000
0.002410000,0.000000000
0.002420000,0.000000000
0.002430000,0.000000000
0.002440000,0.000000000
0.002450000,0.000000000
0.002460000,0.000000000
0.002470000,0.000000000
0.002480000,0.000000000
0.002490000,0.000000000
0.002500000,0.000000000
0.002510000,0.000000000
0.002520000,0.000000000
0.002530000,0.000000000
0.002540000,0.000000000
0.002550000,0.000000000
0.002560000,0.000000000
0.002570000,0.000000000
0.002580000,0.000000000
0.002590000,0.000000000
0.002600000,0.000000000
0.002610000,0.000000000
0.002620000,0.000000000
0.002630000,0.000000000
0.002640000,0.000000000
0.002650000,0.000000000
0.002660000,0.000000000
0.002670000,0.000000000
0.002680000,0.000000000
0.002690000,0.000000000
0.002700000,0.000000000
0.002710000,0.000000000
0.002720000,0.000000000
0.002730000,0.000000000
0.002740000,0.000000000
0.002750000,0.000000000
0.002760000,0.000000000
0.002770000,0.000000000
0.002780000,0.000000000
0.002790000,0.000000000
0.002800000,0.000000000
0.002810000,0.000000000
0.002820000,0.000000000
0.002830000,0.000000000
0.002840000,0.000000000
0.002850000,0.000000000
0.002860000,0.000000000
0.002870000,0.000000000
0.002880000,0.000000000
0.002890000,0.000000000
0.002900000,0.000000000
0.002910000,0.000000000
0.002920000,0.000000000
0.002930000,0.000000000
0.002940000,0.000000000
0.002950000,0.000000000
0.002960000,0.000000000
0.002970000,0.000000000
0.002980000,0.000000000
0.002990000,0.000000000
0.003000000,0.000000000
0.003010000,0.000000000
0.003020000,0.000000000
0.003030000,0.000000000
0.003040000,0.000000000
0.003050000,0.000000000
0.003060000,0.000000000
0.003070000,0.000000000
0.003080000,0.000000000
0.003090000,0.000000000
0.003100000,0.000000000
0.003110000,0.000000000
0.003120000,0.000000000
0.003130000,0.000000000
0.003140000,0.000000000
0.003150000,0.000000000
0.003160000,0.000000000
0.003170000,0.000000000
0.003180000,0.000000000
0.003190000,0.000000000
0.003200000,0.000000000
0.003210000,0.000000000
0.003220000,0.000000000
0.003230000,0.000000000
0.003240000,0.000000000
0.003250000,0.000000000
0.003260000,0.000000000
0.003270000,0.000000000
0.003280000,0.000000000
0.003290000,0.000000000
0.003300000,0.000000000
0.003310000,0.000000000
0.003320000,0.000000000
0.003330000,0.000000000
0.003340000,0.000000000
0.003350000,0.000000000
0.003360000,0.000000000
0.003370000,0.000000000
0.003380000,0.000000000
0.003390000,0.000000000
0.003400000,0.000000000
0.003410000,0.000000000
0.003420000,0.000000000
0.003430000,0.000000000
0.003440000,0.000000000
0.003450000,0.000000000
0.003460000,0.000000000
0.003470000,0.000000000
0.003480000,0.000000000
0.003490000,0.000000000
0.003500000,0.000000000
0.003510000,0.000000000
0.003520000,0.000000000
0.003530000,0.000000000
0.003540000,0.000000000
0.003550000,0.000000000
0.003560000,0.000000000
0.003570000,0.000000000
0.003580000,0.000000000
0.003590000,0.000000000
0.003600000,0.000000000
0.003610000,0.000000000
0.003620000,0.000000000
0.003630000,0.000000000
0.003640000,0.000000000
0.003650000,0.000000000
0.003660000,0.000000000
0.003670000,0.000000000
0.003680000,0.000000000
0.003690000,0.000000000
0.003700000,0.000000000
0.003710000,0.000000000
0.003720000,0.000000000
0.003730000,0.000000000
0.003740000,0.000000000
0.003750000,0.000000000
0.003760000,0.000000000
0.003770000,0.000000000
0.003780000,0.000000000
0.003790000,0.000000000
0.003800000,0.000000000
0.003810000,0.000000000
0.003820000,0.000000000
0.003830000,0.000000000
0.003840000,0.000000000
0.003850000,0.000000000
0.003860000,0.000000000
0.003870000,0.000000000
0.003880000,0.000000000
0.003890000,0.000000000
0.003900000,0.000000000
0.003910000,0.000000000
0.003920000,0.000000000
0.003930000,0.000000000
0.003940000,0.000000000
0.003950000,0.000000000
0.003960000,0.000000000
0.003970000,0.000000000
0.003980000,0.000000000
0.003990000,0.000000000
0.004000000,0.000000000
0.004010000,0.000000000
0.004020000,0.000000000
0.004030000,0.000000000
0.004040000,0.000000000
0.004050000,0.000000000
0.004060000,0.000000000
0.004070000,0.000000000
0.004080000,0.000000000
0.004090000,0.000000000
0.004100000,0.000000000
0.004110000,0.000000000
0.004120000,0.000000000
0.004130000,0.000000000
0.004140000,0.000000000
0.004150000,0.000000000
0.004160000,0.000000000
0.004170000,0.000000000
0.004180000,0.000000000
0.004190000,0.000000000
0.004200000,0.000000000
0.004210000,0.065160237
0.004220000,0.157294258
0.004230000,0.188177764
0.004240000,0.145727724
0.004250000,0.046434440
0.004260000,-0.071041875
0.004270000,-0.160946742
0.004280000,-0.188204646
0.004290000,-0.142118096
0.004300000,-0.040568322
0.004310000,0.076931842
0.004320000,0.164601699
0.004330000,0.188231528
0.004340000,0.138510719
0.004350000,0.034700505
0.004360000,-0.082820140
0.004370000,-0.168261081
0.004380000,-0.188258424
0.004390000,-0.134898871
0.004400000,-0.028831340
0.004410000,0.088708796
0.004420000,0.171915472
0.004430000,0.188285306
0.004440000,0.131284952
0.004450000,0.022961058
0.004460000,-0.094590761
0.004470000,-0.175572142
0.004480000,-0.188312188
0.004490000,-0.127669454
0.004500000,-0.017085813
0.004510000,0.100484043
0.004520000,0.179228425
0.004530000,0.188339069
0.004540000,0.124054007
0.004550000,0.011202343
0.004560000,-0.106378980
0.004570000,-0.182885394
0.004580000,-0.188365951
0.004590000,-0.120437190
0.004600000,-0.005322687
0.004610000,0.112275779
0.004620000,0.186546251
0.004630000,0.188392833
0.004640000,0.116822354
0.004650000,-0.000553187
0.004660000,-0.117512830
0.004670000,-0.188414335
0.004680000,-0.185897782
0.004690000,-0.111199729
0.004700000,0.006436498
0.004710000,0.121165521
0.004720000,0.188441217
0.004730000,0.182287827
0.004740000,0.105331950
0.004750000,-0.012315414
0.004760000,-0.124813296
0.004770000,-0.188468114
0.004780000,-0.178676978
0.004790000,-0.099457592
0.004800000,0.018202629
0.004810000,0.128467873
0.004820000,0.188494995
0.004830000,0.175068498
0.004840000,0.093590915
0.004850000,-0.024090923
0.004860000,-0.132127240
0.004870000,-0.188521877
0.004880000,-0.171455592
0.004890000,-0.087717906
0.004900000,0.029979473
0.004910000,0.135780871
0.004920000,0.188548759
0.004930000,0.167844072
0.004940000,0.081843227
0.004950000,-0.035870817
0.004960000,-0.139438912
0.004970000,-0.188575640
0.004980000,-0.164227858
0.004990000,-0.075977862
0.005000000,0.041756783
0.005010000,0.143097982
0.005020000,0.188602522
0.005030000,0.160612047
0.005040000,0.070094377
0.005050000,-0.047652002
0.005060000,-0.146756649
0.005070000,-0.188629404
0.005080000,-0.156997114
0.005090000,-0.064214721
0.005100000,0.053549331
0.005110000,0.150414020
0.005120000,0.188656285
0.005130000,0.153379083
0.005140000,0.058336146
0.005150000,-0.059444632
0.005160000,-0.154079720
0.005170000,-0.188683167
0.005180000,-0.149763405
0.005190000,-0.052455917
0.005200000,0.116624020
0.005210000,0.158426687
0.005220000,0.188719004
0.005230000,0.143976957
0.005240000,0.041843124
0.005250000,-0.077202529
0.005260000,-0.165854186
0.005270000,-0.188774332
0.005280000,-0.136634976
0.005290000,-0.029908247
0.005300000,0.089170732
0.005310000,0.173284486
0.005320000,0.188829660
0.005330000,0.129288733
0.005340000,0.017963663
0.005350000,-0.101149455
0.005360000,-0.180722043
0.005370000,-0.188885003
0.005380000,-0.121941701
0.005390000,-0.006019190
0.005400000,0.113129504
0.005410000,0.188164592
0.005420000,0.188226968
0.005430000,0.113232389
0.005440000,-0.005933099
0.005450000,-0.121940807
0.005460000,-0.188984618
0.005470000,-0.180889547
0.005480000,-0.101313040
0.005490000,0.017897934
0.005500000,0.129367277
0.005510000,0.189039946
0.005520000,0.173547834
0.005530000,0.089371815
0.005540000,-0.029865783
0.005550000,-0.136801422
0.005560000,-0.189095274
0.005570000,-0.166206568
0.005580000,-0.077428542
0.005590000,0.041848760
0.005600000,0.144235060
0.005610000,0.189150617
0.005620000,0.158857122
0.005630000,0.065483965
0.005640000,-0.053828910
0.005650000,-0.151678979
0.005660000,-0.189205945
0.005670000,-0.151505768
0.005680000,-0.053529508
0.005690000,0.065818354
0.005700000,0.159122422
0.005710000,0.189261287
0.005720000,0.144146740
0.005730000,0.041572243
0.005740000,-0.077813491
0.005750000,-0.166573524
0.005760000,-0.189316615
0.005770000,-0.136780977
0.005780000,-0.029602095
0.005790000,0.089816093
0.005800000,0.174028128
0.005810000,0.189371958
0.005820000,0.129419416
0.005830000,0.017625913
0.005840000,-0.101834081
0.005850000,-0.181485027
0.005860000,-0.189427286
0.005870000,-0.122047655
0.005880000,-0.005641460
0.005890000,0.113849260
0.005900000,0.188948840
0.005910000,0.188526452
0.005920000,0.113167606
0.005930000,-0.006345315
0.005940000,-0.122534722
0.005950000,-0.189526886
0.005960000,-0.181166962
0.005970000,-0.101203628
0.005980000,0.018343691
0.005990000,0.129979268
0.006000000,0.189582229
0.006010000,0.173804015
0.006020000,0.089232795
0.006030000,-0.030345405
0.006040000,-0.137434691
0.006050000,-0.189637557
0.006060000,-0.166438773
0.006070000,-0.077256992
0.006080000,0.042358678
0.006090000,0.144892216
0.006100000,0.189692900
0.006110000,0.159068048
0.006120000,0.065276086
0.006130000,-0.054378819
0.006140000,-0.152358264
0.006150000,-0.189748228
0.006160000,-0.151695430
0.006170000,-0.053290233
0.006180000,0.117294282
0.006190000,0.158911794
0.006200000,0.189794809
0.006210000,0.146726325
0.006220000,0.046425179
0.006230000,-0.072066292
0.006240000,-0.162581652
0.006250000,-0.189822435
0.006260000,-0.143095195
0.006270000,-0.040527180
0.006280000,0.077977762
0.006290000,0.166253418
0.006300000,0.189850047
0.006310000,0.139466435
0.006320000,0.034625843
0.006330000,-0.083892748
0.006340000,-0.169927508
0.006350000,-0.189877674
0.006360000,-0.135839164
0.006370000,-0.028730236
0.006380000,0.089815520
0.006390000,0.173603415
0.006400000,0.189905286
0.006410000,0.132209152
0.006420000,0.022827402
0.006430000,-0.095731534
0.006440000,-0.177278832
0.006450000,-0.189932913
0.006460000,-0.128577232
0.006470000,-0.016927592
0.006480000,0.101652741
0.006490000,0.180956081
0.006500000,0.189960539
0.006510000,0.124943919
0.006520000,0.011022158
0.006530000,-0.107576668
0.006540000,-0.184634358
0.006550000,-0.189988151
0.006560000,-0.121310242
0.006570000,-0.005108699
0.006580000,0.113502279
0.006590000,0.188310385
0.006600000,0.190015778
0.006610000,0.117675170
0.006620000,-0.000800984
0.006630000,-0.118672125
0.006640000,-0.190037876
0.006650000,-0.187356457
0.006660000,-0.111932024
0.006670000,0.006707452
0.006680000,0.122343019
0.006690000,0.190065488
0.006700000,0.183733106
0.006710000,0.106036060
0.006720000,-0.012621108
0.006730000,-0.126014575
0.006740000,-0.190093130
0.006750000,-0.180102021
0.006760000,-0.100138396
0.006770000,0.018535594
0.006780000,0.129684567
0.006790000,0.190120742
0.006800000,0.176473290
0.006810000,0.094234593
0.006820000,-0.024447996
0.006830000,-0.133358613
0.006840000,-0.190148368
0.006850000,-0.172849521
0.006860000,-0.088337950
0.006870000,0.030372284
0.006880000,0.137033716
0.006890000,0.190175980
0.006900000,0.169218510
0.006910000,0.082435183
0.006920000,-0.036291037
0.006930000,-0.140709877
0.006940000,-0.190203622
0.006950000,-0.165586472
0.006960000,-0.076532640
0.006970000,0.042209379
0.006980000,0.144387081
0.006990000,0.190231219
0.007000000,0.161951274
0.007010000,0.070630074
0.007020000,-0.048133235
0.007030000,-0.148063913
0.007040000,-0.190258861
0.007050000,-0.158319205
0.007060000,-0.064716667
0.007070000,0.054058805
0.007080000,0.151743039
0.007090000,0.190286487
0.007100000,0.154683992
0.007110000,0.058809850
0.007120000,-0.059983242
0.007130000,-0.155419946
0.007140000,-0.190314099
0.007150000,-0.151047736
0.007160000,-0.052898854
0.007170000,0.117632315
0.007180000,0.159369767
0.007190000,0.190341786
0.007200000,0.147147819
0.007210000,0.046558984
0.007220000,-0.072274007
0.007230000,-0.163050264
0.007240000,-0.190369561
0.007250000,-0.143511087
0.007260000,-0.040647618
0.007270000,0.078200698
0.007280000,0.166732669
0.007290000,0.190397352
0.007300000,0.139868513
0.007310000,0.034735106
0.007320000,-0.084133051
0.007330000,-0.170417428
0.007340000,-0.190425128
0.007350000,-0.136230841
0.007360000,-0.028813072
0.007370000,0.090068974
0.007380000,0.174103245
0.007390000,0.190452918
0.007400000,0.132591128
0.007410000,0.022893228
0.007420000,-0.096012145
0.007430000,-0.177790716
0.007440000,-0.190480694
0.007450000,-0.128948599
0.007460000,-0.016971678
0.007470000,0.101946697
0.007480000,0.181478038
0.007490000,0.190508485
0.007500000,0.125308111
0.007510000,0.011053950
0.007520000,-0.107881919
0.007530000,-0.185166761
0.007540000,-0.190536261
0.007550000,-0.121660419
0.007560000,-0.005128980
0.007570000,0.113824412
0.007580000,0.188853621
0.007590000,0.190564036
0.007600000,0.118018143
0.007610000,-0.000803258
0.007620000,-0.119007781
0.007630000,-0.190586269
0.007640000,-0.187900409
0.007650000,-0.112255044
0.007660000,0.006726494
0.007670000,0.122692920
0.007680000,0.190614045
0.007690000,0.184266821
0.007700000,0.106347114
0.007710000,-0.012656943
0.007720000,-0.126375690
0.007730000,-0.190641820
0.007740000,-0.180628762
0.007750000,-0.100432187
0.007760000,0.018588230
0.007770000,0.130055517
0.007780000,0.190669611
0.007790000,0.176986188
0.007800000,0.094516650
0.007810000,-0.024518587
0.007820000,-0.133742914
0.007830000,-0.190697387
0.007840000,-0.173346817
0.007850000,-0.088602744
0.007860000,0.030457126
0.007870000,0.137423515
0.007880000,0.190725178
0.007890000,0.169705749
0.007900000,0.082686000
0.007910000,-0.036386471
0.007920000,-0.141110495
0.007930000,-0.190752953
0.007940000,-0.166068152
0.007950000,-0.076753698
0.007960000,0.042325754
0.007970000,0.144798562
0.007980000,0.190780729
0.007990000,0.162424624
0.008000000,0.070830777
0.008010000,-0.048262209
0.008020000,-0.148480818
0.008030000,-0.190808505
0.008040000,-0.158780023
0.008050000,-0.064906135
0.008060000,0.054204352
0.008070000,0.152177855
0.008080000,0.190836295
0.008090000,0.155137748
0.008100000,0.058985341
0.008110000,-0.060148209
0.008120000,-0.155869082
0.008130000,-0.190864071
0.008140000,-0.151491389
0.008150000,-0.053056724
0.008160000,0.117972277
0.008170000,0.160261750
0.008180000,0.190900907
0.008190000,0.145634741
0.008200000,0.042314135
0.008210000,-0.078095391
0.008220000,-0.167774588
0.008230000,-0.190957546
0.008240000,-0.138211802
0.008250000,-0.030252732
0.008260000,0.090205163
0.008270000,0.175298691
0.008280000,0.191014171
0.008290000,0.130777583
0.008300000,0.018175378
0.008310000,-0.102319829
0.008320000,-0.182813257
0.008330000,-0.191070795
0.008340000,-0.123345956
0.008350000,-0.006083243
0.008360000,0.114450105
0.008370000,0.190346032
0.008380000,0.190412745
0.008390000,0.114548288
0.008400000,-0.006007119
0.008410000,-0.123356067
0.008420000,-0.191172719
0.008430000,-0.182980195
0.008440000,-0.102475710
0.008450000,0.018105209
0.008460000,0.130868956
0.008470000,0.191229343
0.008480000,0.175557181
0.008490000,0.090406999
0.008500000,-0.030221552
0.008510000,-0.138386190
0.008520000,-0.191285983
0.008530000,-0.168122903
0.008540000,-0.078323826
0.008550000,0.042333685
0.008560000,0.145907760
0.008570000,0.191342592
0.008580000,0.160698146
0.008590000,0.066243574
0.008600000,-0.054464087
0.008610000,-0.153440639
0.008620000,-0.191399232
0.008630000,-0.153262123
0.008640000,-0.054158747
0.008650000,0.066585347
0.008660000,0.160970896
0.008670000,0.191455856
0.008680000,0.145814806
0.008690000,0.042050704
0.008700000,-0.078715973
0.008710000,-0.168498531
0.008720000,-0.191512480
0.008730000,-0.138370097
0.008740000,-0.029935643
0.008750000,0.090863682
0.008760000,0.176044419
0.008770000,0.191569105
0.008780000,0.130915284
0.008790000,0.017823108
0.008800000,-0.103010923
0.008810000,-0.183587685
0.008820000,-0.191625744
0.008830000,-0.123467669
0.008840000,-0.005706936
0.008850000,0.115176134
0.008860000,0.191142291
0.008870000,0.190715075
0.008880000,0.114487089
0.008890000,-0.006418686
0.008900000,-0.123951316
0.008910000,-0.191727668
0.008920000,-0.183267683
0.008930000,-0.102378935
0.008940000,0.018561492
0.008950000,0.131485462
0.008960000,0.191784278
0.008970000,0.175828353
0.008980000,0.090263732
0.008990000,-0.030703586
0.009000000,-0.139031425
0.009010000,-0.191840917
0.009020000,-0.168376029
0.009030000,-0.078164056
0.009040000,0.042843740
0.009050000,0.146581739
0.009060000,0.191897541
0.009070000,0.160920352
0.009080000,0.066034809
0.009090000,-0.055005308
0.009100000,-0.154129416
0.009110000,-0.191954166
0.009120000,-0.153462559
0.009130000,-0.053909816
0.009140000,0.118658163
0.009150000,0.160761118
0.009160000,0.192001820
0.009170000,0.148426414
0.009180000,0.046960637
0.009190000,-0.072895378
0.009200000,-0.164473310
0.009210000,-0.192030102
0.009220000,-0.144756243
0.009230000,-0.040994674
0.009240000,0.078879163
0.009250000,0.168189526
0.009260000,0.192058355
0.009270000,0.141084999
0.009280000,0.035026975
0.009290000,-0.084875852
0.009300000,-0.171906829
0.009310000,-0.192086622
0.009320000,-0.137422949
0.009330000,-0.029062994
0.009340000,0.090863109
0.009350000,0.175619826
0.009360000,0.192114890
0.009370000,0.133750230
0.009380000,0.023090683
0.009390000,-0.096852116
0.009400000,-0.179338917
0.009410000,-0.192143157
0.009420000,-0.130076453
0.009430000,-0.017116636
0.009440000,0.102842867
0.009450000,0.183059096
0.009460000,0.192171425
0.009470000,0.126401603
0.009480000,0.011150971
0.009490000,-0.108834416
0.009500000,-0.186780334
0.009510000,-0.192199707
0.009520000,-0.122726031
0.009530000,-0.005162828
0.009540000,0.114829205
0.009550000,0.190502658
0.009560000,0.192227975
0.009570000,0.119048662
0.009580000,-0.000804836
0.009590000,-0.120057240
0.009600000,-0.192250594
0.009610000,-0.189541191
0.009620000,-0.113235652
0.009630000,0.006785559
0.009640000,0.123764470
0.009650000,0.192278847
0.009660000,0.185873076
0.009670000,0.107281581
0.009680000,-0.012768100
0.009690000,-0.127479568
0.009700000,-0.192307115
0.009710000,-0.182203636
0.009720000,-0.101303935
0.009730000,0.018750619
0.009740000,0.131188840
0.009750000,0.192335397
0.009760000,0.178533122
0.009770000,0.095335729
0.009780000,-0.024736080
0.009790000,-0.134906083
0.009800000,-0.192363665
0.009810000,-0.174861535
0.009820000,-0.089368567
0.009830000,0.030714985
0.009840000,0.138631329
0.009850000,0.192391932
0.009860000,0.171188861
0.009870000,0.083397448
0.009880000,-0.036704488
0.009890000,-0.142350733
0.009900000,-0.192420200
0.009910000,-0.167519689
0.009920000,-0.077424578
0.009930000,0.042695735
0.009940000,0.146071225
0.009950000,0.192448482
0.009960000,0.163837612
0.009970000,0.071449980
0.009980000,-0.048684139
0.009990000,-0.149788752
0.010000000,-0.192476735
0.010010000,-0.160161346
0.010020000,-0.065473631
0.010030000,0.054678302
0.010040000,0.153511733
0.010050000,0.192505002
0.010060000,0.156487420
0.010070000,0.059501138
0.010080000,-0.060685400
0.010090000,-0.157232195
0.010100000,-0.192533270
0.010110000,-0.152809367
0.010120000,-0.053520747
0.010130000,0.119004108
0.010140000,0.161229804
0.010150000,0.192561612
0.010160000,0.148859173
0.010170000,0.047097564
0.010180000,-0.073126011
0.010190000,-0.164955497
0.010200000,-0.192590058
0.010210000,-0.145178363
0.010220000,-0.041114219
0.010230000,0.079120398
0.010240000,0.168680027
0.010250000,0.192618489
0.010260000,0.141496480
0.010270000,0.035117932
0.010280000,-0.085123405
0.010290000,-0.172408223
0.010300000,-0.192646921
0.010310000,-0.137823805
0.010320000,-0.029136568
0.010330000,0.091128178
0.010340000,0.176137522
0.010350000,0.192675352
0.010360000,0.134140432
0.010370000,0.023146845
0.010380000,-0.097134694
0.010390000,-0.179869086
0.010400000,-0.192703798
0.010410000,-0.130456001
0.010420000,-0.017155372
0.010430000,0.103142954
0.010440000,0.183600202
0.010450000,0.192732230
0.010460000,0.126770467
0.010470000,0.011172310
0.010480000,-0.109152041
0.010490000,-0.187332392
0.010500000,-0.192760646
0.010510000,-0.123076931
0.010520000,-0.005177893
0.010530000,0.115164377
0.010540000,0.191065654
0.010550000,0.192789093
0.010560000,0.119389251
0.010570000,-0.000807185
0.010580000,-0.120407730
0.010590000,-0.192811832
0.010600000,-0.190094560
0.010610000,-0.113555029
0.010620000,0.006805371
0.010630000,0.124132760
0.010640000,0.192840263
0.010650000,0.186415225
0.010660000,0.107573509
0.010670000,-0.012805386
0.010680000,-0.127858758
0.010690000,-0.192868710
0.010700000,-0.182728812
0.010710000,-0.101599783
0.010720000,0.018805381
0.010730000,0.131580085
0.010740000,0.192897141
0.010750000,0.179047644
0.010760000,0.095614195
0.010770000,-0.024808334
0.010780000,-0.135307088
0.010790000,-0.192925572
0.010800000,-0.175365403
0.010810000,-0.089629635
0.010820000,0.030815937
0.010830000,0.139036343
0.010840000,0.192954004
0.010850000,0.171682075
0.010860000,0.083641097
0.010870000,-0.036822952
0.010880000,-0.142766669
0.010890000,-0.192982450
0.010900000,-0.167997673
0.010910000,-0.077650823
0.010920000,0.042831723
0.010930000,0.146498084
0.010940000,0.193010882
0.010950000,0.164316401
0.010960000,0.071658790
0.010970000,-0.048837651
0.010980000,-0.150226563
0.010990000,-0.193039313
0.011000000,-0.160629481
0.011010000,-0.065665007
0.011020000,0.054849356
0.011030000,0.153960466
0.011040000,0.193067744
0.011050000,0.156941488
0.011060000,0.059658248
0.011070000,-0.060862817
0.011080000,-0.157691881
0.011090000,-0.193096176
0.011100000,-0.153256148
0.011110000,-0.053666003
0.011120000,0.119352072
0.011130000,0.162143260
0.011140000,0.193133906
0.011150000,0.147338331
0.011160000,0.042797782
0.011170000,-0.079027914
0.011180000,-0.169751555
0.011190000,-0.193191856
0.011200000,-0.139829054
0.011210000,-0.030595385
0.011220000,0.091263495
0.011230000,0.177355796
0.011240000,0.193249822
0.011250000,0.132301286
0.011260000,0.018367171
0.011270000,-0.103519142
0.011280000,-0.184960470
0.011290000,-0.193307787
0.011300000,-0.124783620
0.011310000,-0.006143115
0.011320000,0.115790293
0.011330000,0.192582101
0.011340000,0.192628726
0.011350000,0.115878850
